Date,EWA,EWC
2020-05-20,14.029457092285156,21.7884464263916
2020-05-21,13.81472110748291,21.532421112060547
2020-05-22,13.790862083435059,21.532421112060547
2020-05-26,14.443025588989258,22.229862213134766
2020-05-27,14.61799430847168,22.45056915283203
2020-05-28,14.705482482910156,22.406431198120117
2020-05-29,14.363492965698242,22.194549560546875
2020-06-01,15.071327209472656,22.64479637145996
2020-06-02,15.309924125671387,23.050901412963867
2020-06-03,15.755306243896484,23.333412170410156
2020-06-04,15.731446266174316,23.218643188476562
2020-06-05,16.160919189453125,23.783658981323242
2020-06-08,16.431325912475586,24.083824157714844
2020-06-09,16.14500617980957,23.845457077026367
2020-06-10,16.15296173095703,23.642406463623047
2020-06-11,14.991795539855957,22.282833099365234
2020-06-12,15.270158767700195,22.671279907226562
2020-06-15,15.483275413513184,22.874610900878906
2020-06-16,15.644725799560547,23.15106964111328
2020-06-17,15.620511054992676,22.98162841796875
2020-06-18,15.53978443145752,23.026216506958008
2020-06-19,15.354114532470703,22.9102840423584
2020-06-22,15.701236724853516,23.15106964111328
2020-06-23,15.725454330444336,23.20457649230957
2020-06-24,15.281462669372559,22.651660919189453
2020-06-25,15.42676830291748,22.883527755737305
2020-06-26,15.168442726135254,22.4197940826416
2020-06-29,15.45905876159668,22.7408390045166
2020-06-30,15.555931091308594,23.079721450805664
2020-07-01,15.709308624267578,23.11539649963379
2020-07-02,16.00799560546875,23.2313289642334
2020-07-06,16.024139404296875,23.3740177154541
2020-07-07,15.781962394714355,23.15106964111328
2020-07-08,15.822327613830566,23.33834457397461
2020-07-09,15.668947219848633,23.097558975219727
2020-07-10,15.846540451049805,23.347265243530273
2020-07-13,15.620511054992676,23.20457649230957
2020-07-14,15.854616165161133,23.650476455688477
2020-07-15,16.20173454284668,23.989356994628906
2020-07-16,15.991846084594727,23.855587005615234
2020-07-17,16.080650329589844,23.971521377563477
2020-07-20,16.145235061645508,24.123125076293945
2020-07-21,16.532716751098633,24.239063262939453
2020-07-22,16.492353439331055,24.354995727539062
2020-07-23,16.274391174316406,24.10529327392578
